track_name,track_artist,track_popularity,id,playlist_genre,uri,duration_ms,acousticness,energy
Miami,Will Smith,72,6e8Ou0wiqAzIpWb2eSxll8,pop,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,197560,0.0339,0.534
Coco Jamboo,Mr. President,72,5fRvePkRGdpn2nKacG7I6d,pop,spotify:track:5fRvePkRGdpn2nKacG7I6d,218733,0.0791,0.838
Born to Be Alive - The Original,Patrick Hernandez,72,3XIEWK1V9n25PS9Vb6axj5,pop,spotify:track:3XIEWK1V9n25PS9Vb6axj5,188133,0.0834,0.868
Music Sounds Better With You - Radio Edit,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",72,1mv4lh1rW1K6xhxhJmEezy,pop,spotify:track:1mv4lh1rW1K6xhxhJmEezy,260907,0.00128,0.662
Gangnam Style (강남스타일),PSY,72,03UrZgTINDqvnUMbbIMhql,pop,spotify:track:03UrZgTINDqvnUMbbIMhql,219493,0.00417,0.937
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",72,7mitXLIMCflkhZiD34uEQI,pop,spotify:track:7mitXLIMCflkhZiD34uEQI,262147,0.0202,0.736
All Around The World (La La La),"R3HAB, A Touch Of Class",71,02itaCXOdC54J0ISjqqFAp,pop,spotify:track:02itaCXOdC54J0ISjqqFAp,147840,0.479,0.859
The Sign,Ace of Base,71,0hrBpAOgrt8RXigk83LLNE,pop,spotify:track:0hrBpAOgrt8RXigk83LLNE,191240,0.00928,0.786
Don't Cha,"The Pussycat Dolls, Busta Rhymes",71,0BxfFnk0YzONqvmrkO0QrB,pop,spotify:track:0BxfFnk0YzONqvmrkO0QrB,272080,0.00546,0.63
U Can't Touch This,MC Hammer,71,1B75hgRqe7A4fwee3g3Wmu,pop,spotify:track:1B75hgRqe7A4fwee3g3Wmu,257360,0.00449,0.517
Love Really Hurts Without You,Billy Ocean,71,4GhtDORJiSRYxj6M1bv0vX,pop,spotify:track:4GhtDORJiSRYxj6M1bv0vX,179013,0.00221,0.907
Cotton Eye Joe,Rednex,71,06hsdMbBxWGqBO0TV0Zrkf,pop,spotify:track:06hsdMbBxWGqBO0TV0Zrkf,194000,0.0129,0.936
Born This Way,Lady Gaga,71,30XU4suKzCeoCK9YFzdufg,pop,spotify:track:30XU4suKzCeoCK9YFzdufg,260253,0.00327,0.828
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",70,5knuzwU65gJK7IF5yJsuaW,pop,spotify:track:5knuzwU65gJK7IF5yJsuaW,251088,0.406,0.763
Heroes (we could be),"Alesso, Tove Lo",70,3zU9rdflI65tK4dkkNSp77,pop,spotify:track:3zU9rdflI65tK4dkkNSp77,210013,0.0305,0.748
Tarzan Boy,Baltimora,70,273uCXd7NPrInaiNqtkOrA,pop,spotify:track:273uCXd7NPrInaiNqtkOrA,378947,0.318,0.573
The Rhythm of the Night,Corona,70,0ofMkI3jzmGCElAOgOLeo3,pop,spotify:track:0ofMkI3jzmGCElAOgOLeo3,264280,0.000232,0.805
Never Forget You,"Zara Larsson, MNEK",70,6hmhG1b4LEyNuashVvuIAo,pop,spotify:track:6hmhG1b4LEyNuashVvuIAo,213428,0.00315,0.732
Ice Ice Baby,Vanilla Ice,70,3XVozq1aeqsJwpXrEZrDJ9,pop,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,254467,0.0025,0.792
Beanie,Chezile,82,5e0b9LgOfi3aJSKXFcOWRe,pop,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,132160,0.407,0.556
the perfect pair,beabadoobee,80,41P6Tnd8KIHqON0QIydx6a,pop,spotify:track:41P6Tnd8KIHqON0QIydx6a,177533,0.433,0.663
Nothing's New,Rio Romeo,78,0EF1EE8zusg3Y869e56JFd,pop,spotify:track:0EF1EE8zusg3Y869e56JFd,211000,0.863,0.394
Bags,Clairo,78,6UFivO2zqqPFPoQYsEMuCc,pop,spotify:track:6UFivO2zqqPFPoQYsEMuCc,260520,0.172,0.546
Tip Toe,HYBS,76,0MJ5wKsPEeihONNfugHGy7,pop,spotify:track:0MJ5wKsPEeihONNfugHGy7,224726,0.587,0.486
For the First Time,Mac DeMarco,80,2R4AlwtrrkMaRKojcTIzmL,pop,spotify:track:2R4AlwtrrkMaRKojcTIzmL,182307,0.296,0.529
Better,sign crushes motorist,73,0Z94dtWElamDwU4NrcGoUR,pop,spotify:track:0Z94dtWElamDwU4NrcGoUR,98750,0.988,0.0867
Ghostride,Crumb,71,0R3TWpoxAhT3HDXM7tpRzS,pop,spotify:track:0R3TWpoxAhT3HDXM7tpRzS,126120,0.516,0.351
4EVER,Clairo,73,5mIOsPuQdXchVY0jB5NO9Q,pop,spotify:track:5mIOsPuQdXchVY0jB5NO9Q,159595,0.049,0.585
In A Good Way,Faye Webster,71,2VYnlKxB8jpbCeLUjQsebc,pop,spotify:track:2VYnlKxB8jpbCeLUjQsebc,224680,0.185,0.286
i wanna be your girlfriend,girl in red,73,5PjdC2gMATetx5xdnwGUu7,pop,spotify:track:5PjdC2gMATetx5xdnwGUu7,204991,0.0215,0.382
In the End,Linkin Park,88,60a0Rd6pjrkxjPbaKzXjfq,rock,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,216880,0.00958,0.864
The Emptiness Machine,Linkin Park,89,2PnlsTsOTLE5jnBnNe2K0A,rock,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,190428,0.0156,0.872
Too Sweet,Hozier,79,3HMY0r2BAdpasXMY8rseR0,rock,spotify:track:3HMY0r2BAdpasXMY8rseR0,251424,0.0295,0.62
Like a Stone,Audioslave,77,3YuaBvuZqcwN3CEAyyoaei,rock,spotify:track:3YuaBvuZqcwN3CEAyyoaei,293960,0.00797,0.568
Do I Wanna Know?,Arctic Monkeys,84,5FVd6KXrgO9B3JPmC8OPst,rock,spotify:track:5FVd6KXrgO9B3JPmC8OPst,272394,0.186,0.532
Californication,Red Hot Chili Peppers,81,48UPSzbZjgc449aqz8bxox,rock,spotify:track:48UPSzbZjgc449aqz8bxox,329733,0.0021,0.767
Iris,The Goo Goo Dolls,87,6Qyc6fS4DsZjB2mRW9DsQs,rock,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,289533,0.00125,0.715
Ride,Twenty One Pilots,80,2Z8WuEywRWYTKe1NybPQEW,rock,spotify:track:2Z8WuEywRWYTKe1NybPQEW,214507,0.00835,0.713
Otherside,Red Hot Chili Peppers,81,64BbK9SFKH2jk86U3dGj2P,rock,spotify:track:64BbK9SFKH2jk86U3dGj2P,255373,0.00316,0.795
What I've Done,Linkin Park,81,18lR4BzEs7e3qzc0KVkTpU,rock,spotify:track:18lR4BzEs7e3qzc0KVkTpU,205227,0.0092,0.935
Decode,Paramore,71,1ZLtE9tSJdaUiIJ9YoKHQe,rock,spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,261960,0.000686,0.87
Breaking the Habit,Linkin Park,74,3dxiWIBVJRlqh9xk144rf4,rock,spotify:track:3dxiWIBVJRlqh9xk144rf4,196133,0.105,0.865
Maps,Yeah Yeah Yeahs,75,0hDQV9X1Da5JrwhK8gu86p,rock,spotify:track:0hDQV9X1Da5JrwhK8gu86p,219987,0.000346,0.941
BURN IT DOWN,Linkin Park,76,7oVEtyuv9NBmnytsCIsY5I,rock,spotify:track:7oVEtyuv9NBmnytsCIsY5I,230253,0.0143,0.972
Everlong,Foo Fighters,81,5UWwZ5lm5PKu6eKsHAGxOk,rock,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,250547,5.99e-05,0.881
New Divide,Linkin Park,70,6Wx88Mv6b9ofjKMKkdwOJd,rock,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,268613,0.000235,0.808
21 Guns,Green Day,74,64yrDBpcdwEdNY9loyEGbX,rock,spotify:track:64yrDBpcdwEdNY9loyEGbX,321093,0.0518,0.742
Everybody's Changing,Keane,73,0yac0FPhLRH9i9lOng3f81,rock,spotify:track:0yac0FPhLRH9i9lOng3f81,215880,0.0014,0.839
Leave Out All The Rest,Linkin Park,71,0sp00HSXkQyqTa6QqM0O8V,rock,spotify:track:0sp00HSXkQyqTa6QqM0O8V,209307,0.213,0.637
I Don't Love You,My Chemical Romance,74,4RAOI1etsgbh5NP3T5R8rN,rock,spotify:track:4RAOI1etsgbh5NP3T5R8rN,238680,0.00837,0.796
Scar Tissue,Red Hot Chili Peppers,82,1G391cbiT3v3Cywg8T7DM1,rock,spotify:track:1G391cbiT3v3Cywg8T7DM1,215907,0.0779,0.717
Where Is My Mind?,Pixies,72,0KzAbK6nItSqNh8q70tb0K,rock,spotify:track:0KzAbK6nItSqNh8q70tb0K,229227,0.00731,0.442
CASTLE OF GLASS,Linkin Park,74,1r1fPuhj9H4VdXr7OK6FL5,rock,spotify:track:1r1fPuhj9H4VdXr7OK6FL5,205400,0.0686,0.911
Can't Stop,Red Hot Chili Peppers,81,3ZOEytgrvLwQaqXreDs2Jx,rock,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,269000,0.0179,0.938
Black,Pearl Jam,73,5Xak5fmy089t0FYmh3VJiY,rock,spotify:track:5Xak5fmy089t0FYmh3VJiY,342653,0.323,0.684
You Get What You Give,New Radicals,74,1Cwsd5xI8CajJz795oy4XF,rock,spotify:track:1Cwsd5xI8CajJz795oy4XF,300773,0.17,0.901
THE LONELIEST,Måneskin,68,1Ame8XTX6QHY0l0ahqUhgv,rock,spotify:track:1Ame8XTX6QHY0l0ahqUhgv,247067,0.00151,0.595
Ain't No Rest for the Wicked,Cage The Elephant,76,3Pzh926pXggbMe2ZpXyMV7,rock,spotify:track:3Pzh926pXggbMe2ZpXyMV7,175493,0.0438,0.849
Snow (Hey Oh),Red Hot Chili Peppers,77,2aibwv5hGXSgw7Yru8IYTO,rock,spotify:track:2aibwv5hGXSgw7Yru8IYTO,334667,0.116,0.9
Supermassive Black Hole,Muse,78,3lPr8ghNDBLc2uZovNyLs9,rock,spotify:track:3lPr8ghNDBLc2uZovNyLs9,212440,0.0492,0.921
Even Flow,Pearl Jam,77,6QewNVIDKdSl8Y3ycuHIei,rock,spotify:track:6QewNVIDKdSl8Y3ycuHIei,292581,0.00178,0.944
My Demons,STARSET,70,3Xfg7AegXaDLoD5GOUMf2e,rock,spotify:track:3Xfg7AegXaDLoD5GOUMf2e,288036,0.00768,0.652
Uprising,Muse,75,4VqPOruhp5EdPBeR92t6lQ,rock,spotify:track:4VqPOruhp5EdPBeR92t6lQ,304840,0.000202,0.905
Use Somebody,Kings of Leon,76,5VGlqQANWDKJFl0MBG3sg2,rock,spotify:track:5VGlqQANWDKJFl0MBG3sg2,230760,0.00552,0.715
Dani California,Red Hot Chili Peppers,77,10Nmj3JCNoMeBQ87uw5j8k,rock,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,282160,0.0193,0.913
"Sex, Drugs, Etc.",Beach Weather,73,7DbdUf8aHSYoliSjO6LZv6,rock,spotify:track:7DbdUf8aHSYoliSjO6LZv6,196784,0.013,0.839
In My Place,Coldplay,74,2nvC4i2aMo4CzRjRflysah,rock,spotify:track:2nvC4i2aMo4CzRjRflysah,226680,0.0553,0.588
Paralyzer,Finger Eleven,74,28IEbk5a7twNTbUEvWslUb,rock,spotify:track:28IEbk5a7twNTbUEvWslUb,208107,0.157,0.939
Last Night on Earth,Green Day,68,5TpPSTItCwtZ8Sltr3vdzm,rock,spotify:track:5TpPSTItCwtZ8Sltr3vdzm,236533,0.0371,0.486
Would? (2022 Remaster),Alice In Chains,72,5sFDReWLrZHLFZFjHsjUTS,rock,spotify:track:5sFDReWLrZHLFZFjHsjUTS,206773,0.000286,0.842
In the Shadows,The Rasmus,71,1fr92Vupmcs2vgLMFVQ7rd,rock,spotify:track:1fr92Vupmcs2vgLMFVQ7rd,257920,0.000109,0.796
Take Me Out,Franz Ferdinand,80,20I8RduZC2PWMWTDCZuuAN,rock,spotify:track:20I8RduZC2PWMWTDCZuuAN,237027,0.000409,0.663
Far Behind,Candlebox,68,3mhOmh4tRKsMfnRmgZfeBm,rock,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,299733,0.00187,0.645
No One Knows,Queens of the Stone Age,69,6y20BV5L33R8YXM0YuI38N,rock,spotify:track:6y20BV5L33R8YXM0YuI38N,278747,0.0368,0.584
Just Like Heaven,The Cure,73,4NnWuGQujzWUEg0uZokO5M,rock,spotify:track:4NnWuGQujzWUEg0uZokO5M,212013,0.0524,0.94
By the Way,Red Hot Chili Peppers,74,1f2V8U1BiWaC9aJWmpOARe,rock,spotify:track:1f2V8U1BiWaC9aJWmpOARe,216933,0.0264,0.97
Two Faced,Linkin Park,79,6i5qhmmF9UNUBRyrPSGn4m,rock,spotify:track:6i5qhmmF9UNUBRyrPSGn4m,183584,0.000658,0.945
Starburster,Fontaines D.C.,69,09ttHg3ZNVgDlYBZa1ZBw0,rock,spotify:track:09ttHg3ZNVgDlYBZa1ZBw0,221451,0.0656,0.862
Beaches,beabadoobee,69,1a19jsjG2DvbN1fVJonKUU,rock,spotify:track:1a19jsjG2DvbN1fVJonKUU,230053,0.0154,0.812
The Emptiness Machine,Linkin Park,79,1EDPVGbyPKJPeGqATwXZvN,rock,spotify:track:1EDPVGbyPKJPeGqATwXZvN,190428,0.0156,0.872
Fear of the Dark - 2015 Remaster,Iron Maiden,69,6p8eFfPw3nQkf37aT3AkmK,metal,spotify:track:6p8eFfPw3nQkf37aT3AkmK,438120,0.000739,0.866
Seek & Destroy - Remastered,Metallica,68,28WmNsclKsrVmdv3tDmoYU,metal,spotify:track:28WmNsclKsrVmdv3tDmoYU,414720,0.037,0.964
Cowboys from Hell,Pantera,71,2SgbR6ttzoNlCRGQOKjrop,metal,spotify:track:2SgbR6ttzoNlCRGQOKjrop,243533,0.00437,0.908
Master Of Puppets,Metallica,75,2MuWTIM3b0YEAskbeeFE1i,metal,spotify:track:2MuWTIM3b0YEAskbeeFE1i,515387,0.000647,0.836
The Trooper - 2015 Remaster,Iron Maiden,71,4OROzZUy6gOWN4UGQVaZMF,metal,spotify:track:4OROzZUy6gOWN4UGQVaZMF,252733,0.0318,0.908
Walk,Pantera,73,7fcfNW0XxTWlwVlftzfDOR,metal,spotify:track:7fcfNW0XxTWlwVlftzfDOR,315120,0.000155,0.704
Chop Suey!,System Of A Down,83,2DlHlPMa4M17kufBvI2lEN,metal,spotify:track:2DlHlPMa4M17kufBvI2lEN,210240,0.000278,0.934
Blind,Korn,68,1pr9TZGOXeJUggIal1Wq3R,metal,spotify:track:1pr9TZGOXeJUggIal1Wq3R,258267,0.00678,0.891
One,Metallica,72,5IX4TbIR5mMHGE4wiWwKW0,metal,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,447440,0.00111,0.695
Mother,Danzig,69,7txxAtOMwLLnQTpKeBL6bp,metal,spotify:track:7txxAtOMwLLnQTpKeBL6bp,204867,0.00726,0.763
Cowboys from Hell,Pantera,71,2SgbR6ttzoNlCRGQOKjrop,metal,spotify:track:2SgbR6ttzoNlCRGQOKjrop,243533,0.00437,0.908
Duality,Slipknot,80,61mWefnWQOLf90gepjOCb3,metal,spotify:track:61mWefnWQOLf90gepjOCb3,252613,0.000237,0.982
Enter Sandman,Metallica,79,5sICkBXVmaCQk5aISGR3x1,metal,spotify:track:5sICkBXVmaCQk5aISGR3x1,331267,0.00213,0.828
Hail to the King,Avenged Sevenfold,75,5anCkDvJ17aznvK5TED5uo,metal,spotify:track:5anCkDvJ17aznvK5TED5uo,305907,0.000297,0.916
Freak On a Leash,Korn,77,6W21LNLz9Sw7sUSNWMSHRu,metal,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,255733,2.23e-05,0.898
Dragula,Rob Zombie,77,6Nm8h73ycDG2saCnZV8poF,metal,spotify:track:6Nm8h73ycDG2saCnZV8poF,222827,8.75e-05,0.963
Nightmare,Avenged Sevenfold,70,4UEo1b0wWrtHMC8bVqPiH8,metal,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,374453,0.000318,0.949
My Own Summer (Shove It),Deftones,77,1158ckiB5S4cpsdYHDB9IF,metal,spotify:track:1158ckiB5S4cpsdYHDB9IF,214760,1.33e-05,0.781
Schism,TOOL,68,55mJleti2WfWEFNFcBduhc,metal,spotify:track:55mJleti2WfWEFNFcBduhc,403533,0.0012,0.714
Complicated,Avril Lavigne,81,5xEM5hIgJ1jjgcEBfpkt2F,punk,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,244507,0.0572,0.776
Dirty Little Secret,The All-American Rejects,70,5lDriBxJd22IhOH9zTcFrV,punk,spotify:track:5lDriBxJd22IhOH9zTcFrV,193653,0.000346,0.954
The Middle,Jimmy Eat World,80,6GG73Jik4jUlQCkKg9JuGO,punk,spotify:track:6GG73Jik4jUlQCkKg9JuGO,165853,0.0371,0.849
Gives You Hell,The All-American Rejects,69,6ihL9TjfRjadfEePzXXyVF,punk,spotify:track:6ihL9TjfRjadfEePzXXyVF,213107,0.0159,0.691
1985,Bowling For Soup,69,5oQcOu1omDykbIPSdSQQNJ,punk,spotify:track:5oQcOu1omDykbIPSdSQQNJ,193000,0.000242,0.887
Stacy's Mom,Fountains Of Wayne,72,27L8sESb3KR79asDUBu8nW,punk,spotify:track:27L8sESb3KR79asDUBu8nW,197987,0.00207,0.75
Misery Business,Paramore,73,6SpLc7EXZIPpy0sVko0aoU,punk,spotify:track:6SpLc7EXZIPpy0sVko0aoU,211520,0.00272,0.906
Call Me When You're Sober,Evanescence,69,663Karu2rvKLdnY0eo1n3M,punk,spotify:track:663Karu2rvKLdnY0eo1n3M,214707,0.00193,0.883
Sk8er Boi,Avril Lavigne,77,00Mb3DuaIH1kjrwOku9CGU,punk,spotify:track:00Mb3DuaIH1kjrwOku9CGU,204000,6.79e-05,0.9
I'm with You,Avril Lavigne,73,1jlG3KJ3gdYmhfuySFfpO1,punk,spotify:track:1jlG3KJ3gdYmhfuySFfpO1,223067,0.08,0.406
My Happy Ending,Avril Lavigne,70,6sqNctd7MlJoKDOxPVCAvU,punk,spotify:track:6sqNctd7MlJoKDOxPVCAvU,242413,0.00136,0.936
The Anthem,Good Charlotte,75,0BRHnOFm6sjxN1i9LJrUDu,punk,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,175093,0.00666,0.939
Ain't It Fun,Paramore,71,1j8z4TTjJ1YOdoFEDwJTQa,punk,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,296520,0.154,0.893
Still into You,Paramore,78,1yjY7rpaAQvKwpdUliHx0d,punk,spotify:track:1yjY7rpaAQvKwpdUliHx0d,216013,0.0098,0.923
I Write Sins Not Tragedies,Panic! At The Disco,72,4bPQs0PHn4xbipzdPfn6du,punk,spotify:track:4bPQs0PHn4xbipzdPfn6du,186635,0.0807,0.83
All The Small Things,blink-182,81,2m1hi0nfMR9vdGC8UcrnwU,punk,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,167067,0.0103,0.897
Wake Me up When September Ends,Green Day,77,3ZffCQKLFLUvYM59XKLbVm,punk,spotify:track:3ZffCQKLFLUvYM59XKLbVm,285653,0.023,0.814
Bring Me To Life,Evanescence,83,0COqiPhxzoWICwFCS4eZcp,punk,spotify:track:0COqiPhxzoWICwFCS4eZcp,235893,0.00721,0.943
What the Hell,Avril Lavigne,71,2z4U9d5OAA4YLNXoCgioxo,punk,spotify:track:2z4U9d5OAA4YLNXoCgioxo,220707,0.00472,0.926
I Miss You,blink-182,75,1oTo3ijRbaDAtrjJrGAPSw,punk,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,227240,0.00103,0.781
Boulevard of Broken Dreams,Green Day,70,5GorCbAP4aL0EJ16frG2hd,punk,spotify:track:5GorCbAP4aL0EJ16frG2hd,262333,0.00552,0.682
American Idiot,Green Day,79,6nTiIhLmQ3FWhvrGafw2zj,punk,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,176346,2.64e-05,0.988
Beverly Hills,Weezer,68,1yKu2MhpwzDXXH2tzG6xoa,punk,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,196093,0.0932,0.823
The Only Exception,Paramore,74,7JIuqL4ZqkpfGKQhYlrirs,punk,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,267653,0.144,0.563
I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",68,2gTdDMpNxIRFSiu7HutMCg,punk,spotify:track:2gTdDMpNxIRFSiu7HutMCg,169397,0.0257,0.744
My Own Worst Enemy,Lit,74,33iv3wnGMrrDugd7GBso1z,punk,spotify:track:33iv3wnGMrrDugd7GBso1z,169027,0.00129,0.946
Ocean Avenue,Yellowcard,71,23oxJmDc1V9uLUSmN2LIvx,punk,spotify:track:23oxJmDc1V9uLUSmN2LIvx,198267,3.43e-05,0.904
Face Down,The Red Jumpsuit Apparatus,75,4wzjNqjKAKDU82e8uMhzmr,punk,spotify:track:4wzjNqjKAKDU82e8uMhzmr,192000,0.000665,0.932
Miss Murder,AFI,68,0Ti2dlF2xLjXblvdU5fCxM,punk,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,206587,0.00022,0.873
Thnks fr th Mmrs,Fall Out Boy,77,3Zwu2K0Qa5sT6teCCHPShP,punk,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,203507,0.0051,0.892
Teenagers,My Chemical Romance,79,7j31rVgGX9Q2blT92VBEA0,punk,spotify:track:7j31rVgGX9Q2blT92VBEA0,161920,0.0506,0.857
Fat Lip,Sum 41,73,4KacUpvbA3Mfo05gttTjhN,punk,spotify:track:4KacUpvbA3Mfo05gttTjhN,178267,0.000579,0.914
What's My Age Again?,blink-182,77,4LJhJ6DQS7NwE7UKtvcM52,punk,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,148360,0.012,0.951
Feel Good Inc.,Gorillaz,84,0d28khcov6AiegSCpG5TuT,punk,spotify:track:0d28khcov6AiegSCpG5TuT,222640,0.00836,0.705
I'm Not Okay (I Promise),My Chemical Romance,74,7lRlq939cDG4SzWOF4VAnd,punk,spotify:track:7lRlq939cDG4SzWOF4VAnd,186480,0.00602,0.94
Decode,Paramore,71,1ZLtE9tSJdaUiIJ9YoKHQe,punk,spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,261960,0.000686,0.87
Hard Times,Paramore,73,0w5Bdu51Ka25Pf3hojsKHh,punk,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,182693,0.00647,0.818
Helena,My Chemical Romance,76,5dTHtzHFPyi8TlTtzoz1J9,punk,spotify:track:5dTHtzHFPyi8TlTtzoz1J9,204733,0.0142,0.96
Famous Last Words,My Chemical Romance,72,2d6m2F4I7wCuAKtSsdhh83,punk,spotify:track:2d6m2F4I7wCuAKtSsdhh83,299227,0.000321,0.883
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,68,5BB0Jzw60KyfSTyjJqtely,punk,spotify:track:5BB0Jzw60KyfSTyjJqtely,205960,0.000264,0.986
I Don't Love You,My Chemical Romance,74,4RAOI1etsgbh5NP3T5R8rN,punk,spotify:track:4RAOI1etsgbh5NP3T5R8rN,238680,0.00837,0.796
The Ghost of You,My Chemical Romance,70,1yKAqZoi8xWGLCf5vajroL,punk,spotify:track:1yKAqZoi8xWGLCf5vajroL,194253,0.0286,0.886
First Date,blink-182,74,1fJFuvU2ldmeAm5nFIHcPP,punk,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,171533,0.000715,0.928
"Sugar, We're Goin Down",Fall Out Boy,76,2TfSHkHiFO4gRztVIkggkE,punk,spotify:track:2TfSHkHiFO4gRztVIkggkE,229093,0.00579,0.842
"Dance, Dance",Fall Out Boy,75,0a7BloCiNzLDD9qSQHh5m7,punk,spotify:track:0a7BloCiNzLDD9qSQHh5m7,180267,0.00523,0.961
The Rock Show,blink-182,69,2ydUT1pFhuLDnouelIv4WH,punk,spotify:track:2ydUT1pFhuLDnouelIv4WH,171600,0.000324,0.959
Holiday / Boulevard of Broken Dreams,Green Day,69,0MsrWnxQZxPAcov7c74sSo,punk,spotify:track:0MsrWnxQZxPAcov7c74sSo,493400,0.000659,0.827
Adam's Song,blink-182,71,6xpDh0dXrkVp0Po1qrHUd8,punk,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,249627,0.034,0.775
King For A Day,"Pierce The Veil, Kellin Quinn",75,1IT0WQk5J8NsaeII8ktdlZ,punk,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,236293,3.81e-05,0.965
Bulls In The Bronx,Pierce The Veil,68,23UoI3jlFiWdo5jadUYo69,punk,spotify:track:23UoI3jlFiWdo5jadUYo69,267867,0.000394,0.925
Sacrifice,Elton John,72,0e3yhVeNaTfKIWQRw9U9sY,blues,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,304133,0.0165,0.422
I Will Always Love You,Whitney Houston,75,4eHbdreAnSOrDDsFfc4Fpm,blues,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,271093,0.845,0.214
Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,74,63CHa6rmamv9OsehkRD8oz,blues,spotify:track:63CHa6rmamv9OsehkRD8oz,206360,0.198,0.498
End Of The Road,Boyz II Men,70,3l3xTXsUXeWlkPqzMs7mPD,blues,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,351467,0.0666,0.428
The Power of Love,Céline Dion,71,5kK1Iru9ogP3Iy1zsANU1n,blues,spotify:track:5kK1Iru9ogP3Iy1zsANU1n,342400,0.36,0.519
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,77,6kvoHl80mfCVTv7XnZkjQn,blues,spotify:track:6kvoHl80mfCVTv7XnZkjQn,258787,0.339,0.652
You Are Not Alone,Michael Jackson,68,3AoeaZs8dFemFJr3JdzOL0,blues,spotify:track:3AoeaZs8dFemFJr3JdzOL0,345600,0.639,0.402
Stuck On You,Lionel Richie,69,6HPLeKiNm92RbykX2BDTUB,blues,spotify:track:6HPLeKiNm92RbykX2BDTUB,192067,0.621,0.317
Killing Me Softly With His Song,Roberta Flack,70,3gsCAGsWr6pUm1Vy7CPPob,blues,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,286920,0.727,0.381
Saving All My Love for You,Whitney Houston,68,1lx8ddGT5wCD6W2xmLeRKG,blues,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,238467,0.593,0.264
Only Time,Enya,71,6FLwmdmW77N1Pxb1aWsZmO,blues,spotify:track:6FLwmdmW77N1Pxb1aWsZmO,218547,0.841,0.249
Apologize,OneRepublic,69,3UhXPxLDFKCj1ZO6mmtV0a,blues,spotify:track:3UhXPxLDFKCj1ZO6mmtV0a,208107,0.364,0.74
I'm Alive,Céline Dion,69,2FTZeRHQ4gRPViPMpWL9uX,blues,spotify:track:2FTZeRHQ4gRPViPMpWL9uX,210227,0.0247,0.64
Kiss from a Rose,Seal,71,3YKptz29AsOlm7WAVnztBh,blues,spotify:track:3YKptz29AsOlm7WAVnztBh,288427,0.684,0.533
Mad,Ne-Yo,70,6Hn9Uc1mMNfqChXU3txNke,blues,spotify:track:6Hn9Uc1mMNfqChXU3txNke,254533,0.662,0.65
Let Me Love You,Mario,75,7GaFYUqP2WdR4KTPk7cXoP,blues,spotify:track:7GaFYUqP2WdR4KTPk7cXoP,249120,0.178,0.588
Halo,Beyoncé,71,4JehYebiI9JE8sR8MisGVb,blues,spotify:track:4JehYebiI9JE8sR8MisGVb,261640,0.272,0.72
Yo (Excuse Me Miss),Chris Brown,71,7DFnq8FYhHMCylykf6ZCxA,blues,spotify:track:7DFnq8FYhHMCylykf6ZCxA,229040,0.119,0.612
It's All Coming Back to Me Now,Céline Dion,72,5EQzuYfTZt7B2LqlvTF49l,blues,spotify:track:5EQzuYfTZt7B2LqlvTF49l,456867,0.753,0.438
